scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,4050001,4100000,4075906,1703,629,14.1808,16.9707,-0.0896,-0.1129,-0.0434
8,4100001,4150000,4124327,1495,463,10.8064,8.59,0.1143,0.1118,0.0502
8,4150001,4200000,4175778,1601,627,11.3747,11.8149,-0.019,-0.0089,-0.0054
8,4200001,4250000,4226966,1668,557,10.2765,9.9588,0.0157,0.0061,0.0039
8,4250001,4300000,4275319,1817,667,9.4987,7.9276,0.0902,0.0324,0.0222
8,4300001,4350000,4323460,1307,490,9.5543,10.7254,-0.0577,-0.0307,-0.0175
8,4350001,4400000,4375742,1492,549,13.2639,8.2525,0.2329,0.0982,0.0636
8,4400001,4450000,4424809,1468,516,18.4131,13.2248,0.164,0.0841,0.0513
8,4450001,4500000,4474775,1610,661,16.0938,15.0493,0.0335,0.0313,0.0152
8,4500001,4550000,4524368,1371,540,10.1425,9.9858,0.0078,0.0063,0.0029
8,4550001,4600000,4574167,1346,530,12.3023,12.5978,-0.0119,-0.0137,-0.0072
8,4600001,4650000,4625492,1406,605,14.0954,14.4521,-0.0125,-0.0141,-0.0068
8,4650001,4700000,4674751,1325,561,12.3425,15.5232,-0.1141,-0.084,-0.045
8,4700001,4750000,4724046,1230,486,10.378,10.3887,-0.0005,-0.0003,-0.0002
8,4750001,4800000,4774117,917,387,4.3832,9.019,-0.3459,-0.1771,-0.0982
8,4800001,4850000,4825958,1095,455,12.9674,12.1889,0.0309,0.0162,0.0105
8,4850001,4900000,4876013,1264,418,11.1437,5.0627,0.3752,0.162,0.1145
8,4900001,4950000,4924390,1102,465,16.2382,12.7998,0.1184,0.0976,0.0605
8,4950001,5000000,4976442,1060,547,11.9113,10.9067,0.044,0.0294,0.0183
8,5000001,5050000,5025763,1146,530,11.3877,17.2803,-0.2055,-0.1655,-0.0878
8,5050001,5100000,5075061,1498,649,14.5436,18.4872,-0.1194,-0.1007,-0.0553
8,5100001,5150000,5122705,1169,524,16.5603,18.4771,-0.0547,-0.0489,-0.0253
8,5150001,5200000,5176340,1354,534,9.0418,21.0052,-0.3982,-0.6389,-0.2153
8,5200001,5250000,5225997,1565,707,15.988,15.1547,0.0268,0.024,0.0143
8,5250001,5300000,5274693,1315,532,12.1899,13.8006,-0.062,-0.0502,-0.0305
8,5300001,5350000,5325877,1116,414,9.8416,11.2755,-0.0679,-0.0676,-0.0362
8,5350001,5400000,5375689,1414,620,9.2811,23.278,-0.4299,-0.4947,-0.2251
8,5400001,5450000,5425792,1370,517,8.9917,8.699,0.0165,0.0138,0.009
8,5450001,5500000,5473362,1641,537,6.7509,7.7266,-0.0674,-0.0445,-0.0235
8,5500001,5550000,5524915,1578,578,7.9916,8.4049,-0.0252,-0.0146,-0.0075
8,5550001,5600000,5574764,1271,449,11.4012,5.0151,0.389,0.1961,0.1325
8,5600001,5650000,5624784,1390,529,15.4477,6.343,0.4178,0.2501,0.1946
8,5650001,5700000,5674019,1397,472,5.0295,8.0374,-0.2302,-0.1308,-0.0821
8,5700001,5750000,5725181,1387,529,11.1121,6.6298,0.2526,0.1858,0.1152
8,5750001,5800000,5774760,1343,471,8.4867,6.6395,0.1221,0.0851,0.0515
8,5800001,5850000,5824107,1691,623,17.9701,8.9766,0.3337,0.1853,0.1343
8,5850001,5900000,5874958,1366,472,10.1768,7.7218,0.1372,0.0881,0.0537
8,5900001,5950000,5925859,1345,440,13.496,8.5911,0.2221,0.112,0.0742
8,5950001,6000000,5975057,1491,517,11.0572,9.0817,0.0981,0.065,0.0421
8,6000001,6050000,6024926,1552,601,8.5811,11.3922,-0.1407,-0.1578,-0.0674
8,6050001,6100000,6073662,1314,404,20.5131,10.4769,0.3239,0.1928,0.1393
8,6100001,6150000,6124007,1341,524,11.3338,7.3331,0.2143,0.0592,0.0441
8,6150001,6200000,6174654,1394,495,6.0518,8.84,-0.1872,-0.0746,-0.0451
8,6200001,6250000,6224390,1529,572,7.8055,9.3038,-0.0876,-0.0421,-0.0291
8,6250001,6300000,6275140,1525,559,6.9492,10.6372,-0.2097,-0.1446,-0.0738
8,6300001,6350000,6325125,1485,531,8.7373,9.1325,-0.0221,-0.0122,-0.008
8,6350001,6400000,6373595,1366,529,7.4473,11.0011,-0.1926,-0.1391,-0.0736
8,6400001,6450000,6426292,1243,477,14.513,11.953,0.0967,0.0714,0.0425
8,6450001,6500000,6476137,1591,519,6.9992,7.7554,-0.0513,-0.018,-0.0135
8,6500001,6550000,6522974,1293,366,2.9819,5.728,-0.3153,-0.1433,-0.0956
8,6550001,6600000,6576339,1377,484,6.5518,4.7612,0.1583,0.0722,0.0525
8,6600001,6650000,6624558,1384,504,11.8408,8.9351,0.1399,0.0954,0.0623
8,6650001,6700000,6672729,1420,545,9.5317,8.55,0.0543,0.0249,0.0154
8,6700001,6750000,6726269,1596,619,8.7275,7.5848,0.0701,0.0286,0.0197
8,6750001,6800000,6774362,1544,563,10.2873,6.9581,0.193,0.0977,0.0571
8,6800001,6850000,6824508,1299,476,7.8494,4.4922,0.272,0.1076,0.0765
8,6850001,6900000,6875356,1437,538,9.6298,7.6452,0.1149,0.0636,0.0429
8,6900001,6950000,6925166,1682,665,9.4789,8.219,0.0712,0.0456,0.0269
8,6950001,7000000,6974951,1478,614,11.1704,10.8839,0.013,0.0101,0.0064
8,7000001,7050000,7024349,1437,542,12.3269,6.7412,0.2929,0.2039,0.1315
8,7050001,7100000,7075878,1142,379,9.4169,7.1099,0.1396,0.0999,0.0617
8,7100001,7150000,7125682,1381,527,8.4491,13.3388,-0.2244,-0.2489,-0.1088
8,7150001,7200000,7175612,1341,478,10.4644,8.2085,0.1208,0.0592,0.0395
8,7200001,7250000,7224094,1348,448,14.0843,8.9109,0.225,0.1849,0.1104
8,7250001,7300000,7273675,1286,370,10.3916,6.4726,0.2324,0.1506,0.0885
8,7300001,7350000,7325167,1130,438,12.2786,7.6039,0.2351,0.0999,0.0679
8,7350001,7400000,7376016,1176,459,10.9171,15.1572,-0.1626,-0.1403,-0.0751
8,7400001,7450000,7424927,1269,523,2.7281,14.2287,-0.6782,-1.8163,-0.2235
8,7450001,7500000,7475684,1277,373,11.8156,4.8516,0.4178,0.1773,0.124
